lambda_0,mean_lambda,mean_t_c,direct_t_c
0.0801226021684737,0.1812630739047175,0.0628271825877945,8.61425142685908e-06
0.3030600500417014,0.3256632164497482,0.1601877851003961,0.08366822972946718
0.4839741451209341,0.393869491123327,0.2125862165189813,0.28730676699661484
0.3689441201000834,0.3386678313432794,0.1622587693932797,0.15082166408118647
0.2731451209341117,0.3077931320029791,0.1445173802400881,0.05829275972428545
0.4896722268557131,0.4184957866940243,0.2283667911775238,0.2943130074151821
0.3173052543786488,0.3035388019316489,0.1385807390371815,0.09702765625846378
0.4138165137614679,0.328534719597319,0.1506971516414605,0.2023532449789761
0.1403085904920767,0.2057933052994381,0.0691284383938949,0.0018210041165926455
0.4202268557130942,0.3324098342772452,0.1563435128547878,0.20995271525257186
0.3219349457881568,0.3107543813745669,0.1404299898827139,0.10152629234747239
0.2546263552960801,0.244523582853889,0.0967024809823969,0.044665982305354304
0.4583327773144287,0.4015008400519904,0.211949951419672,0.2559052121459608
0.2418056713928273,0.2520446222466574,0.1053883623405696,0.03626971592923417
0.3778473728106755,0.3031929437164632,0.1425779427443139,0.16076838781825178
0.3390291909924937,0.3089681326068713,0.1398233252871948,0.11874008023490396
0.1627447873227689,0.2328561170440865,0.0964308258715222,0.004864409711262695
0.0804787322768974,0.1851186403239058,0.0605344916290461,9.103397203782382e-06
0.236463719766472,0.2731091206452457,0.1191584723367099,0.0330346451520785
0.1712919099249374,0.2353446032118961,0.0872726134435269,0.00660976491656147
0.4131042535446205,0.3096227769112628,0.1419344518406755,0.20151181059910656
0.2101100917431192,0.2305326563022943,0.0862711483797783,0.019435975589656547
0.3596847372810675,0.3171306634016969,0.1488039318945966,0.14065681883558148
0.1951526271893244,0.252899784120266,0.104537381954147,0.013495293783312554
0.3468640533778148,0.3151999445249023,0.1442340685262238,0.12692058463598155
0.1192969140950792,0.2071220308859087,0.0731668962519382,0.0005189690244079948
0.3831893244370308,0.3385666659658286,0.1632673891130747,0.16681081681404325
0.4729341117597998,0.40515489836189,0.2171018016672849,0.27375666484688055
0.1039833194328607,0.2164863345436285,0.080514334805394,0.0001510126522678391
0.1905229357798165,0.2321120552962129,0.0807752709357037,0.011915302763022289
0.2389566305254378,0.2741541918433154,0.1167088049325701,0.03452472060505053
0.116091743119266,0.202935622676905,0.0624056189938251,0.00041174888586745586
0.4447998331943286,0.3236882109694793,0.1509988625815194,0.2394594449949218
0.4629624687239366,0.3885251679341797,0.2043784169988517,0.26155506314225174
0.4754270225187656,0.3778248592498702,0.1946127909630928,0.27681304735909384
0.3792718932443703,0.3182248822599247,0.1495481607132084,0.16237446442311532
0.4740025020850709,0.4073511145751641,0.2156267503084002,0.27506628027386487
